model,question_id,exact_match_mean,exact_match_median,exact_match_std,exact_match_min,exact_match_max,normalized_exact_match_mean,normalized_exact_match_median,normalized_exact_match_std,normalized_exact_match_min,normalized_exact_match_max,token_f1_mean,token_f1_median,token_f1_std,token_f1_min,token_f1_max,string_similarity_mean,string_similarity_median,string_similarity_std,string_similarity_min,string_similarity_max,bleu_mean,bleu_median,bleu_std,bleu_min,bleu_max,rouge_l_mean,rouge_l_median,rouge_l_std,rouge_l_min,rouge_l_max,bertscore_precision_mean,bertscore_precision_median,bertscore_precision_std,bertscore_precision_min,bertscore_precision_max,bertscore_recall_mean,bertscore_recall_median,bertscore_recall_std,bertscore_recall_min,bertscore_recall_max,bertscore_f1_mean,bertscore_f1_median,bertscore_f1_std,bertscore_f1_min,bertscore_f1_max,judge_score_mean,judge_score_median,judge_score_std,judge_score_min,judge_score_max,n_runs,unique_responses,unique_normalized_responses,avg_response_length,response_uniqueness_rate,normalized_response_uniqueness_rate,modal_normalized_response_count,normalized_self_agreement_rate,semantic_self_similarity_mean,semantic_self_similarity_std,n_semantic_pairs
gemma3:12b,q13067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16843065302843757,0.17084316037735847,0.01348398364764454,0.13793103448275865,0.18348623853211007,0.01659415061905992,0.016324263241817495,0.0027693190741464725,0.010610079575596816,0.01977401129943503,0.003986127298984714,0.0038924450969001776,0.00047239694042792307,0.003356216817257841,0.004632339441587861,0.095070689777975,0.09404481132075472,0.006331363663105585,0.08620689655172414,0.10687022900763359,0.8181993782520294,0.8187812566757202,0.012309123499021895,0.8016079068183899,0.8334475159645081,0.8577195882797242,0.8573159575462341,0.0050187185389168176,0.8520424962043762,0.8674596548080444,0.837474662065506,0.836929440498352,0.008689505930107113,0.8268445730209351,0.8501135110855103,0.08,0.05,0.09189365834726815,0.0,0.2,10,10,10,606.2,1.0,1.0,1,0.1,0.9296286622683207,0.03472963008708988,45
gemma3:12b,q13944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22087013335427605,0.22894002507380595,0.02351412304861081,0.19016393442622953,0.25766871165644173,0.05000588001363369,0.04994903160040775,0.00774524254119281,0.03401700850425213,0.058451047247929856,0.005933506646290627,0.004067555497004888,0.005031493850242576,0.0021953979288624028,0.01610630637776575,0.12256708614731568,0.12464083249204007,0.010910178205146918,0.1096774193548387,0.14057507987220447,0.8686175107955932,0.8700544834136963,0.004899080242707227,0.8575735688209534,0.8733246922492981,0.8059323370456696,0.8087133467197418,0.009534947523615412,0.7924821376800537,0.8173362016677856,0.836065411567688,0.8356652557849884,0.005298016047622446,0.8300221562385559,0.8429002165794373,0.8111111111111111,0.85,0.10240171439537091,0.65,0.95,10,9,9,555.5,0.9,0.9,2,0.2,0.9423285669750637,0.020540151882085335,45
gemma3:12b,q14403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19199723261617122,0.18390901788356656,0.03261588166076815,0.16289592760180996,0.26605504587155965,0.02455486283893663,0.01813769288118305,0.010057677650282678,0.017639077340569877,0.04148783977110158,0.010562916495484177,0.009512149484840617,0.001958675789232116,0.00914330573549567,0.014670648562024755,0.12532119504714445,0.11954086162431826,0.02260267092546952,0.10091743119266056,0.1743119266055046,0.8440280437469483,0.8389268517494202,0.008869853473562627,0.8370344638824463,0.8624926209449768,0.8447248458862304,0.8390706479549408,0.008590040354899754,0.837663471698761,0.8572858572006226,0.8443733215332031,0.8389987051486969,0.008562859223989808,0.8373488783836365,0.8587860465049744,0.0,0.0,0.0,0.0,0.0,10,10,10,609.9,1.0,1.0,1,0.1,0.960783823331197,0.022233910150017813,45
gemma3:12b,q14662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.281958083235594,0.2992537313432836,0.024987596564434666,0.23880597014925373,0.30000000000000004,0.28531610043316075,0.2926163529625371,0.025011339595501492,0.24669603524229075,0.3080684596577017,0.02719813815949902,0.028718715608862,0.0020736976925759664,0.02417396906483826,0.028814963358243115,0.2089188111829144,0.21836158192090394,0.026691741663487856,0.1791044776119403,0.23333333333333334,0.8680876433849335,0.8696168065071106,0.006036000575346416,0.8589262366294861,0.8739426136016846,0.9335851013660431,0.9341029226779938,0.003128667832831735,0.9293560981750488,0.9365357160568237,0.8996429920196534,0.9007352292537689,0.004674423509567325,0.8927542567253113,0.9040995836257935,0.06000000000000001,0.0,0.09660917830792959,0.0,0.2,10,7,7,349.6,0.7,0.7,3,0.3,0.9691434330410428,0.017833886446838847,45
gemma3:12b,q14698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28413429220923714,0.284735953701471,0.009713724317577579,0.2638888888888889,0.2945205479452055,0.07197675280068043,0.06862745098039216,0.007285502324363616,0.06688963210702341,0.08582721626199886,0.025529772134703956,0.025097110835227164,0.001668033256496199,0.022612499205350058,0.02875062401164405,0.20758099664021187,0.2068965517241379,0.006385708428897701,0.19795221843003413,0.2206896551724138,0.8765285551548004,0.8764886558055878,0.005853995222721868,0.8694981336593628,0.8841608762741089,0.8408150851726532,0.8426094055175781,0.0032755922520019205,0.8329054713249207,0.8438171744346619,0.8582903385162354,0.8575366139411926,0.0034842320609894876,0.8521987199783325,0.8629999756813049,0.47000000000000003,0.45,0.10593499054713801,0.3,0.6,10,9,9,560.5,0.9,0.9,2,0.2,0.9718867116504245,0.010685037063872133,45
gemma3:12b,q14779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2615526101965077,0.2556535504296698,0.01866789025670531,0.24060150375939854,0.29310344827586204,0.0347420124881236,0.03359387370269609,0.0024547286729417325,0.03192702394526796,0.038834951456310676,0.04763301816419378,0.04546490317190927,0.005429593644075521,0.04223604573063158,0.05687296077209306,0.19184037471065724,0.18324881972372795,0.018705967956653923,0.17391304347826086,0.22413793103448276,0.8538284540176392,0.8534296452999115,0.005206951071394069,0.8475807905197144,0.8619751930236816,0.8943719387054443,0.8943048417568207,0.0005346029908625031,0.8936141729354858,0.89513099193573,0.8736235678195954,0.873240739107132,0.0028891049046192293,0.8703864216804504,0.8782177567481995,0.0,0.0,0.0,0.0,0.0,10,10,10,524.9,1.0,1.0,1,0.1,0.9704192241032918,0.010618876835911232,45
gemma3:12b,q14872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406840257586526,0.23880597014925373,0.004804116477262226,0.23880597014925373,0.25396825396825395,0.2537191394372253,0.25013997942627963,0.028126308750529266,0.22727272727272727,0.2914798206278027,0.021565291144391298,0.02134981592741103,0.0014564560283186877,0.020268665836794264,0.02417396906483826,0.19567314940449268,0.19402985074626863,0.01787996074637501,0.17910447761194026,0.22222222222222224,0.8612305760383606,0.8620000183582306,0.002743897020312584,0.8561429977416992,0.8646558523178101,0.9564199686050415,0.9578635692596436,0.0038308760462880268,0.9456297159194946,0.9583683013916016,0.9063310980796814,0.9073681235313416,0.0029903236292084007,0.8986641764640808,0.9091034531593323,0.13999999999999999,0.2,0.12649110640673517,0.0,0.3,10,7,7,415.0,0.7,0.7,3,0.3,0.946389553281996,0.03830737492092777,45
gemma3:12b,q150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07017377840786754,0.06720836735695576,0.00745886618377897,0.0625,0.085419734904271,0.01329655067304997,0.012016175781438562,0.0031971298417861125,0.010991527364323335,0.01943502824858757,9.433050153089021e-06,4.905485939707006e-06,9.282907524050079e-06,2.9494589751898894e-06,2.7412281857467363e-05,0.049074231953674954,0.050447880136752596,0.00545667863238107,0.038690476190476185,0.055964653902798235,0.8332003772258758,0.8333321213722229,0.003984979108908341,0.8268287777900696,0.8378334045410156,0.7535313785076141,0.7544892728328705,0.0019844035209307547,0.7500478625297546,0.7559293508529663,0.7913642942905426,0.7924424409866333,0.0027846427840800213,0.7865690588951111,0.7942179441452026,0.74,0.725,0.05163977794943225,0.7,0.85,10,10,10,547.0,1.0,1.0,1,0.1,0.9540426095326742,0.02152257240415073,45
gemma3:12b,q15239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2236956441738724,0.23530683968640173,0.025319207221878057,0.19402985074626866,0.24817518248175183,0.012140932219619763,0.012127587862198572,0.00013387427119655303,0.011916583912611719,0.012358393408856848,0.008150553632837728,0.008280485237927048,0.00033251898074639053,0.007753828263803874,0.008469631938944488,0.13397104935261753,0.13815719877287636,0.012954440201690664,0.11940298507462686,0.14814814814814817,0.8612321019172668,0.8617570400238037,0.001392364954998246,0.8588775992393494,0.8628630638122559,0.7913853108882904,0.7917726933956146,0.0009860572825364964,0.7901273965835571,0.7925945520401001,0.8248324394226074,0.8255631625652313,0.0010851792142154012,0.8231611251831055,0.8258349895477295,0.945,0.95,0.028382310609877313,0.9,1.0,10,8,8,473.1,0.8,0.8,3,0.3,0.9792886800236172,0.012479447510684269,45
gemma3:12b,q15500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2889301995780865,0.291970802919708,0.010566741908475548,0.27536231884057966,0.3055555555555556,0.10465659332629462,0.10514899947214357,0.0016763962784520907,0.1014799154334038,0.10654827968923418,0.05120509242279071,0.052200422746883524,0.001870839655207053,0.04843669930944198,0.05334859729731445,0.18440510421390144,0.18841569080502021,0.007897902643613022,0.17391304347826086,0.19444444444444442,0.8751432597637177,0.8760255575180054,0.004945504237118676,0.8630611896514893,0.879228413105011,0.8443487823009491,0.8442465662956238,0.0013388324822741135,0.842603325843811,0.846987783908844,0.8594659447669983,0.8598568141460419,0.0029065445249333993,0.8527095317840576,0.862807035446167,0.37,0.35,0.10593499054713804,0.2,0.5,10,10,10,540.0,1.0,1.0,1,0.1,0.9829877614974976,0.013468736883633071,45
gemma3:12b,q15638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.268025909308631,0.2735242548217417,0.020605782672782035,0.22807017543859648,0.2857142857142857,0.02174246169367621,0.02162181660774836,0.0002862260869729501,0.021505376344086023,0.0224159402241594,0.010661005069687993,0.01068111996665171,0.00015633224362356324,0.010375311352879425,0.010981325962272834,0.13407215006953904,0.13445378151260504,0.008506883093353021,0.11864406779661019,0.15000000000000002,0.8263018548488616,0.8264390230178833,0.004094365752213198,0.8188151717185974,0.8341459035873413,0.6770666778087616,0.6781062483787537,0.0020516688225671615,0.6741872429847717,0.6799177527427673,0.7442744612693787,0.7449606657028198,0.0025761055308492434,0.7396504878997803,0.7486147284507751,0.6000000000000001,0.6,0.11989578808281798,0.4,0.75,10,7,7,532.0,0.7,0.7,4,0.4,0.9763897127575345,0.014910125062834685,45
gemma3:12b,q1581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2581939768001883,0.24893119303057187,0.025313934075649948,0.23199999999999998,0.3023255813953488,0.03154645560966478,0.03069107210893074,0.0018350569085444854,0.02977346278317152,0.033942558746736295,0.005103795710184482,0.004089061555675814,0.0023727372773174023,0.0034955594586881314,0.009802723766315932,0.11077038895926457,0.10839719286924256,0.014420401301241845,0.088,0.13178294573643412,0.8663734257221222,0.8668525815010071,0.004395321343610278,0.8609870672225952,0.8727051019668579,0.8129591286182404,0.8129149079322815,0.002854840936485854,0.8096665143966675,0.8161944150924683,0.8388149857521057,0.8388271331787109,0.0033978781382181223,0.8348531126976013,0.8435043096542358,0.9499999999999998,0.95,0.03535533905932737,0.9,1.0,10,9,9,596.4,0.9,0.9,2,0.2,0.9569718546337551,0.015299159873243534,45
gemma3:12b,q15840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19840623126125254,0.2027979516735139,0.03813511584921371,0.1142857142857143,0.2551928783382789,0.027636903913288435,0.029790527118590295,0.005915124383625487,0.011247443762781187,0.031313131313131314,0.012058177846888082,0.012567142995808935,0.004970527219255041,0.0005059920788550715,0.01879009290156665,0.11874766695898895,0.12113638869491711,0.015438979534376928,0.08253968253968254,0.1364985163204748,0.8447970569133758,0.8424139022827148,0.005909234836729524,0.836747944355011,0.8548046350479126,0.8302025198936462,0.8321219086647034,0.007826862397399855,0.8132457733154297,0.8389029502868652,0.83741974234581,0.8380265235900879,0.005756113184920296,0.8248295187950134,0.8455326557159424,0.8833333333333333,0.9,0.08660254037844385,0.7,0.95,10,10,10,619.4,1.0,1.0,1,0.1,0.9355173852708605,0.019974448591706863,45
gemma3:12b,q15842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.251073376916898,0.2534920634920635,0.01696260627400931,0.22459893048128343,0.27932960893854747,0.02828023713999565,0.027642568762707518,0.001798741055968983,0.02633744855967078,0.031413612565445025,0.0050857594636292405,0.004948670499880089,0.00048560277201758204,0.0044059092057124665,0.006026038922779114,0.11771746551398037,0.11733416770963703,0.011895954302031884,0.1,0.13333333333333333,0.8522925615310669,0.8524569272994995,0.003738244443146437,0.8452006578445435,0.8572139143943787,0.8056354284286499,0.8043317496776581,0.004184696342114531,0.8011957406997681,0.8141955733299255,0.8282939970493317,0.8278636038303375,0.0018685248230152242,0.8264417052268982,0.8318204879760742,0.85,0.875,0.11303883305208776,0.6,1.0,10,10,10,494.3,1.0,1.0,1,0.1,0.950194141599867,0.01604602736297417,45
gemma3:12b,q15996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13616073212498814,0.1401308615049073,0.011522800822369342,0.12145748987854252,0.15037593984962405,0.02491704473971098,0.023677387709340622,0.004241256119363474,0.0228310502283105,0.03686635944700461,0.001665910335777919,0.0018330515718026049,0.0003834295200709448,0.000921909416887176,0.0020564974933837896,0.09463354860063766,0.09574718045112782,0.009851757691564825,0.07662835249042146,0.10727969348659003,0.8301535487174988,0.829702228307724,0.003051386629449448,0.8251707553863525,0.8349477052688599,0.7794314444065094,0.7792766392230988,0.0025825686918807605,0.7750985622406006,0.783556342124939,0.803987729549408,0.80377396941185,0.001706813646478058,0.8012329936027527,0.8071249723434448,0.18000000000000002,0.1,0.3011090610836324,0.0,1.0,10,10,10,525.3,1.0,1.0,1,0.1,0.953727314207289,0.018915848347448926,45
gemma3:12b,q16182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2722988641042744,0.2730923694779116,0.0062652630872990665,0.25984251968503935,0.2777777777777778,0.047786099512642025,0.04392922513727883,0.007004108854355262,0.041463414634146344,0.06503067484662577,0.005939464771824254,0.006197886506771683,0.0009999486574950535,0.00328344795064005,0.006687700506542869,0.1433179123481314,0.14314171883893,0.0009616010982159228,0.14173228346456693,0.14457831325301207,0.8812942266464233,0.8816079795360565,0.003563607327991693,0.8762655258178711,0.8850678205490112,0.8207857608795166,0.819843053817749,0.0015256526176662185,0.8194392323493958,0.8227103352546692,0.8499585747718811,0.8502927720546722,0.0011995839248705972,0.8472565412521362,0.8510656356811523,0.635,0.6,0.11316163464511972,0.5,0.85,10,7,7,509.8,0.7,0.7,2,0.2,0.9874125732315912,0.007309116043139212,45
gemma3:12b,q16186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13067676476726697,0.13084112149532712,0.008162004300834016,0.11501597444089459,0.14420062695924765,0.011637989726203194,0.011821614943131109,0.0018906020153244359,0.007526881720430108,0.015435501653803748,0.0009553545134583421,0.0009833625905531025,0.00012013910591295036,0.0007254623606029525,0.0011831015630146535,0.08300322397856993,0.0809968847352025,0.005574841946884813,0.07667731629392971,0.0970873786407767,0.8173335015773773,0.8165051341056824,0.0026636661756762837,0.8155105113983154,0.8244506120681763,0.7591924071311951,0.7595923542976379,0.00193536379529584,0.7553215026855469,0.7620515823364258,0.7871890842914582,0.7868781089782715,0.001928264187506668,0.7849407196044922,0.7920240163803101,0.96,0.95,0.0316227766016838,0.9,1.0,10,9,9,556.7,0.9,0.9,2,0.2,0.9743855953216553,0.016701000267600137,45
gemma3:12b,q1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285984944471648,0.28519332037960066,0.01584269698000809,0.2627737226277372,0.31205673758865243,0.039309919957700896,0.03922707899059439,0.0008635506873520079,0.0379041248606466,0.04047619047619048,0.0034869701376894365,0.0032797375898561574,0.0005037749911329233,0.003042969957924208,0.004419460099018902,0.14423434069865482,0.13455353952435778,0.017449069171883443,0.12408759124087591,0.16541353383458646,0.8644963681697846,0.8622243702411652,0.003906495741987967,0.8594907522201538,0.8695705533027649,0.8062948167324067,0.8056787848472595,0.003165015570780267,0.8021121025085449,0.8124982118606567,0.8343760430812835,0.8331215083599091,0.0026425779526675036,0.8317611217498779,0.8380566239356995,0.85,0.85,0.07071067811865471,0.75,0.95,10,9,9,544.9,0.9,0.9,2,0.2,0.9759179883533053,0.012413492747224236,45
gemma3:12b,q16323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19591389874100823,0.19840050790530023,0.017020832017275403,0.17049180327868851,0.22222222222222224,0.02693555440292253,0.02703162605539438,0.0012427476296291672,0.02446808510638298,0.02892768079800499,0.0021742413545737488,0.0022342070656191223,0.0006589028505728124,0.0007771672179080354,0.003003121239114269,0.09170092049879194,0.08861558184021553,0.007972564345622529,0.08333333333333334,0.10691823899371068,0.839841216802597,0.8402505815029144,0.0020035710261433718,0.8366496562957764,0.8426012992858887,0.7232172667980195,0.7228952646255493,0.001573467554569032,0.7204023003578186,0.7253313660621643,0.7771771788597107,0.7777584791183472,0.001427681181919055,0.7748546004295349,0.7787731289863586,0.5111111111111111,0.6,0.13642254619787417,0.3,0.6,10,10,10,610.5,1.0,1.0,1,0.1,0.9704183684455023,0.017952282972102676,45
